,-1.099921156,
0.0642773396588,-2.27818596999,
0.883467341717,-1.77431278056,
2.15867386956,0.26884854294,
1.77350032277,,
2.58935380417,0.186869041546,
2.36684222807,0.416093842573,
,-0.776391597673,
1.63180981826,-0.782656470735,
,-0.996145807039,
2.06261522476,-0.0284093157443,
0.394192010054,,
2.09927149676,-0.107350249219,
-0.0537717370307,-2.37783315778,
1.08091351428,-1.21887605976,
0.920443130545,,
1.77427193378,,
0.746152316312,-1.82210196123,
1.10968970774,,
0.447368328212,-1.7466238816,
2.7666576204,0.433617178833,
1.62471023037,-0.346764124964,
1.52823675504,-0.654456875056,
,0.209458552883,
1.58965830664,-0.469315073321,
2.83614494851,1.20316904795,
1.3977561742,-0.928783304597,
2.69725063746,0.901427940753,
0.815590427686,-1.50468493038,
1.66319554343,-0.564093949052,
1.39935640093,-0.734607908846,
1.91400786286,-0.232395952882,
0.869764190981,,
1.39725856091,-0.746546412569,
1.22311515648,-1.18321441106,
-0.432872256122,-2.44798806542,
1.36039972979,-1.37466613151,
1.51063733346,-0.60677903379,
1.16829596013,,
0.878804767888,-1.54262509016,
1.1050311159,-0.734529066003,
1.86140096649,-0.442356604519,
0.989957140672,-0.826534800895,
1.50207552883,-0.613326876428,
2.24994074893,-0.129990213208,
2.14988540422,0.161347505874,
1.27579894719,,
1.89603700838,,
-0.243213587702,-2.75660902621,
,-0.282969930589,
-0.276095280867,-2.84919865096,
2.96102716754,1.09520010367,
1.57092592228,-0.615467978482,
1.21273506956,,
0.809158386093,-1.1907892813,
1.80183919113,,
1.20256364327,-1.31087404252,
,-0.549480465557,
1.97505322772,-0.0605067950059,
0.998384902636,-0.680617976422,
1.71089671578,-0.430015053082,
,-0.733514051824,
1.4180638068,-0.799893511037,
1.34842082408,-1.31296064195,
0.95164721784,-1.33880440657,
2.37762432032,0.700351746659,
-0.283885954981,,
0.997143484155,,
1.66541991558,,
1.95495859991,-0.236949424625,
2.33751300678,0.0842228703662,
1.89888669031,0.0108824477863,
1.43448489185,-0.637620944075,
1.56583426339,-0.417964376581,
0.484636658186,,
1.95357138236,-0.770141196147,
1.78118408855,,
2.45108943929,0.892996208178,
,0.0437746274879,
1.34732708078,-0.658064413512,
1.2866948437,-1.16187120895,
,-0.093548165315,
,-2.28947057335,
,-0.526433796268,
1.51680829316,-0.635613199981,
,-0.704812297097,
2.63269592995,,
0.358385152145,,
,-0.908523808793,
0.964970885068,-1.23736975633,
0.874868411009,-1.80793624271,
,1.1994917861,
3.19458453308,0.715880909232,
1.04412564815,-1.70229551987,
1.30832514335,-0.986096469868,
2.35075093234,,
3.22464617066,0.943610042823,
,-0.846241214479,
1.30579012633,,
2.47188467054,,
1.38621298296,-0.545433425584,
1.17796444829,-0.728948889425,
1.26361746641,-0.517965196455,
1.11568725202,,
3.33345325643,1.18761565975,
1.85646989049,-0.532240783096,
,-1.09686156583,
1.22014159318,-0.852454656889,
2.5288382534,0.480000829229,
3.34626149698,1.20346432237,
,-1.2091050565,
1.22593905109,,
,-0.36266151474,
1.73678390395,-0.52706959837,
0.22625209345,,
2.26162942263,-0.114692257026,
1.67524088324,-0.234864153862,
,0.667101235323,
1.73074931463,-0.76641861573,
2.58496599882,0.450313173964,
0.687003057171,-1.03969955046,
2.29927990549,0.266395693954,
2.15031124497,0.190002850128,
0.430871582452,-1.93041265343,
0.739797480351,-1.57749676472,
0.438318494196,-1.66758045002,
0.564419433446,,
,0.316910344774,
1.23610403453,-1.44003693061,
,-1.68963440298,
0.510158858895,-1.95027234705,
1.27376902603,-0.996652026947,
0.0746375993504,-1.61253420947,
2.0424782929,,
0.920586798094,-1.50790230632,
0.595132672443,,
2.01045441708,-0.558912355,
1.48969671681,-0.755875428527,
2.24725113132,,
1.0470096872,-1.50573900548,
2.17009797213,-0.0144208207815,
2.79106385275,0.718527202075,
1.99597727755,0.0805207615795,
,-0.72716816643,
1.76324279013,,
,-0.467128558757,
1.16994625832,-1.11038232603,
1.93948807538,-0.313999988353,
2.39407180636,0.207884443273,
0.621982125253,-1.59419028277,
0.698794535129,-1.43679815322,
0.933045389085,-1.51773573283,
0.674829022019,,
2.36044691232,0.321402265067,
1.78651759418,-0.642487578425,
1.88529147428,,
,-0.125262441025,
,0.111621184324,
0.531573181721,-1.8806097702,
,-1.38008980997,
1.52400493659,-0.995451150003,
1.64586998489,-0.664276979338,
0.975753064408,-1.27649272353,
2.86422718635,0.621192699097,
,-0.24835612001,
1.09450231513,-1.37503244697,
1.67443759812,-1.05027718826,
1.19827977777,-1.16942137231,
2.68119832033,0.0135632924204,
1.05175848405,-1.25258050624,
,1.23359910845,
1.32229468545,,
1.72339939824,0.0420513910399,
2.63446173847,0.78241740457,
1.62752306816,-0.655120111191,
,-1.02100469969,
1.62143555532,-0.382452176247,
2.35711186381,-0.171420709825,
1.78425914148,-0.465545959251,
0.155768835635,-0.798184106829,
-0.531953546467,-1.56125047943,
-1.25713636478,-1.97853430123,
,-1.64110198539,
-0.491210161894,-1.65962268552,
-0.183430975145,-0.780464885066,
-0.735314045476,-1.768658316,
-2.70216450269,-3.56481531989,
-0.443180127022,-1.50043289455,
,-1.28667638173,
-0.833908509146,-1.04034689439,
,-1.16265167179,
-0.677013535667,-1.25658245271,
-1.04820072183,-1.39810335959,
-1.68648005086,-1.81560060224,
,-0.862619567607,
0.00488183953206,-1.42952012353,
-0.736285055796,-0.571934221545,
0.210757935421,-0.353095774917,
0.130512025214,-0.857545472846,
,-2.13236033214,
0.168447471925,,
-0.148893891967,-1.49595909048,
-1.39117804374,-1.67888035033,
-1.42500786963,-1.97746450088,
-0.591210597204,-0.359993153366,
-0.820042395119,-1.09693253079,
,-1.108317047,
-0.709320510087,-1.16821572821,
-1.62248860811,-1.74236053402,
0.390792369673,0.123482266789,
-1.87657437818,-2.20883862744,
-1.04942525651,-1.78122212848,
-0.765462520694,-1.63802044231,
-0.990630107052,-1.86471832185,
-1.30576357617,-2.01597844809,
,-0.401437747981,
-0.264845146785,-0.360707539707,
0.042758122492,-0.749247237105,
-0.205183699654,-0.873265296523,
-0.329006338493,-0.895263185111,
-0.585992570894,-1.43515690948,
0.0585698623879,-0.727596662116,
-0.77230252771,-1.13794547596,
0.536545798963,0.251766535519,
-0.755979771688,,
0.170231981612,-0.367385040724,
-0.0427289938044,,
,-0.409703937445,
-0.131436970426,-0.408016486477,
-1.49192399103,-1.78359343584,
-0.549079164872,-1.64245240478,
0.340232261527,0.153307326903,
-1.35647431579,,
-0.00095505962094,-1.03516536826,
-0.170043970733,,
-0.529796886042,-0.756462215142,
-0.804882134776,-0.0077154051544,
-0.252558355469,-0.943625122257,
-0.369694382439,-1.24364016135,
0.246673922991,-0.805697020499,
-0.598924452827,-1.25926514344,
-0.448175010402,,
-0.323323803454,,
,-0.536204566279,
-1.2349318688,-1.42604808074,
-0.644455779547,,
0.538371732351,,
-1.24081999437,,
,-1.22949283533,
-1.75229978781,-2.2930649643,
-0.429038230591,-0.440830629984,
-1.17495382767,,
0.0464508237216,0.216506986788,
-0.771376914005,-1.23839726242,
-0.157595611201,-0.819929551779,
0.132819714615,,
-0.810896303576,,
0.0193214906458,-0.675307420652,
-0.738864658006,-1.91993620626,
,-1.14228179975,
-1.28662196962,-1.95635798532,
0.849989873445,0.00116379013988,
,-0.204013180438,
0.786052869859,0.161296736949,
-1.16877967277,-1.61809262995,
-1.71794478228,-2.5531187144,
-0.185879449426,-1.15324219541,
-0.823016809965,-1.05297851537,
-1.31073423541,-1.89575953978,
-0.457553566384,-1.29534131479,
-0.68977016518,-0.954530848855,
-0.718302203311,-1.42368634695,
-0.950036525952,-1.49109406661,
-1.29638810277,,
-0.269097533543,-1.02714014549,
-0.746869283086,,
0.581265436052,-0.0748758540332,
-0.754045636609,-0.725646984552,
-0.714779289686,-0.868519318725,
-0.594911065334,-0.691386326433,
-0.287225752781,-0.145782120396,
,-0.144863435622,
-1.47791712408,,
-1.47180224829,,
-1.32466213573,-1.61092255383,
-1.40698588062,,
0.0195001679302,-0.90284682772,
-0.0673225608632,,
0.107597151528,-1.0100721421,
0.221229443522,-0.00972066073012,
-0.612744000899,-0.58504847758,
0.593880578372,,
-0.329903159921,,
-0.624254007685,0.0624410831343,
,-1.54908966388,
-0.639897440855,-0.806093641018,
-0.47836566281,-0.858862369403,
-1.7386777247,-1.94848505145,
-0.924822445273,-1.54065564677,
-1.13497051642,-1.97889873223,
0.00131281616324,,
-0.661463954729,-1.51545480584,
-1.44081075414,-1.5626720345,
-0.842460959737,-1.84983276806,
0.029457489181,-1.09149475388,
0.671386261753,-0.351732760885,
-0.518959698971,,
,-1.32936799486,
0.0375469639037,-0.287100593477,
-0.312713549406,-1.340082734,
-0.458780968607,-0.913280598522,
1.26174131257,0.282876399327,
0.271215466628,-0.23958086916,
0.439703086112,-0.401199217037,
-0.873065235452,-1.2471178841,
,-2.61376925232,
-0.305978706039,-1.325643586,
-0.925222866561,-1.66708571954,
-1.54165596202,,
-0.255129153187,-1.22714378301,
0.012731414518,-0.337143789749,
,-1.30488984431,
,0.381174083082,
-1.28453506656,-1.73788554281,
-1.15218288428,-1.09407676506,
-0.0317166672669,-1.10723682015,
,-1.416652089,
-0.557433421798,-1.2398660139,
-0.143177822271,-0.0394069100199,
-0.752113589532,,
-1.11284471932,-1.93428297341,
-2.18525559565,-3.40758694285,
-0.525530665435,,
0.385260700638,-0.393353809086,
0.977838566218,0.0397953741896,
,-1.34463865359,
,-2.03556047812,
-1.1772942077,-1.69833353392,
0.432748292992,-0.366271637994,
-0.704463177571,-1.0030028514,
-0.39982867068,-1.22940834513,
-0.47815407881,-1.2088700039,
-0.589712059182,-1.60394660327,
-1.5883394406,-2.35560354686,
-0.827496453266,-0.750832718509,
0.171484514932,-0.488167698588,
-0.779016215357,-0.605277987983,
-1.13389080043,,
0.890869770375,0.724214295694,
-0.308968778656,-0.908693868625,
-0.268532236521,,
-0.954013789204,-0.665492571292,
-0.287239581526,,
-0.252909858117,,
-0.278963809223,-0.585315921886,
-0.241855763951,-0.367989739144,
0.809331276457,,
-0.215250646631,-0.659355809485,
,-1.44296516866,
0.721841270191,-0.138480644708,
,-1.1749631443,
-1.03267742871,,
-0.827305137289,-1.46179348069,
-2.31404161301,-3.27762151344,
-0.641974926757,-0.801755452003,
-0.414432741176,-0.729631299949,
0.300354741017,-0.701494689315,
0.366559595545,-0.0310788441881,
-0.0593959019933,-0.408876114488,
0.133409713073,-0.946797215056,
-1.65684078075,-1.18571881545,
,-1.5856546117,
-0.548545990211,-1.90994942239,
0.00631291448685,-0.0221062310959,
-0.308633564026,-0.383853214432,
-0.812405339714,-1.18053475276,
-0.738715121446,-0.636496033841,
-0.407972215234,-0.973734264291,
-1.46635837157,-1.54966666695,
