2.57892531482,-0.480338171924,0.358436294891,-0.869005433911,
1.14295349793,-1.82501638496,-0.816410280195,-1.6496976708,
3.05495286334,1.40797762304,0.0138733296324,0.658636665492,
1.41220158047,-0.566809521148,-0.431390616692,-1.34623845378,
1.4829203284,-0.213034489451,,-1.39717357642,
0.901908523548,-0.707711652161,-0.795948472598,,
,-2.23616890375,-1.26748154206,-2.14431442378,
,-0.588867798514,-0.480078076479,-0.980562152089,
,,-0.151115261847,-0.555173823954,
1.53460300511,-1.10789117789,-0.49712508375,-1.38209465786,
-0.837271559818,,-1.41095111941,-4.16723617455,
1.75289359602,-0.918729295497,-0.373269918333,-1.21718821317,
,,-1.39767540112,-2.00465546207,
,-0.340386161681,-0.504879720154,-0.583357582762,
1.53408991832,,-0.330241518579,-1.41140698518,
2.77357209037,0.314594991375,0.351019620348,-0.343555878203,
,-0.588176371741,0.0271321742886,-0.449888310284,
,-0.744088444995,-0.226101538659,-0.494181317053,
4.02213508235,1.88607882687,1.16374138741,0.753898665125,
0.223530523553,,-2.29652076489,-1.25723349012,
2.13027857101,-0.606684498209,-0.519223503837,-0.65836341543,
0.637444803768,-1.43933300445,-1.42206598342,,
,-0.0223039099073,0.185017292536,,
1.90016268423,-0.445857762738,-0.267491687241,-0.976689944827,
1.49079490508,-1.09317972048,-0.672931206602,,
,-1.55842080461,-0.998759847229,-2.16481016672,
-1.42218300015,-4.29725538711,-2.54696758124,-3.64189164262,
1.91591799999,,0.00697361978478,-1.16086951076,
2.49183028887,0.759790791642,-0.0644824440568,,
,-0.875419093336,-0.257042899549,-1.41104097118,
-0.0656149053824,-2.62987106053,-1.489004885,,
1.60923266927,-0.0222439856904,-0.25730049697,-0.987239193659,
2.54047403911,,,-0.678947705621,
0.761584365438,-1.16388156429,-1.19822413489,,
-0.748037918771,-3.02222125272,-2.22709949516,-2.80500154385,
1.59712933114,-0.844289396284,-0.39036272819,-1.1982489468,
3.79460165168,0.97195271918,0.92252063151,0.468865872868,
1.30984193579,-1.47378572763,-0.551497757886,-1.61937722611,
-0.369215040038,-1.61289247692,,-2.29816325865,
,,-0.138679032336,1.44287091299,
0.914939354349,-0.967261362448,-0.810186217976,-1.63440343929,
3.86765178517,2.14100992785,0.391351360088,1.35579291222,
1.26633194368,-0.904985101527,-0.364634209527,,
1.71854000655,-1.00532709486,0.0230238424794,-1.47630577551,
,-1.18070517483,,-1.71056742135,
4.15481230822,2.4976413354,0.761580027019,,
0.985507731064,-1.3107614029,-1.12294957141,-1.37900609633,
2.83592195268,1.53644710942,0.537516896931,,
0.893555511792,-1.19441563542,-1.62001569437,,
1.95663230055,,,-0.962936524215,
-0.687876844023,-3.00159993586,,,
1.90950830447,-0.103000569267,0.299435603345,,
1.22641830783,-0.248524970279,-1.00478188108,-0.964879668872,
,-1.88114660798,,-2.78610282761,
2.98311318717,0.0862468805527,0.376835727571,-0.214105640555,
0.446717009635,-2.51570696565,,-2.14504810063,
-0.0519797407285,-2.29414202005,,-2.73449693479,
,-1.71027085128,,,
-0.190031826123,-2.76861597959,-1.76109019882,-2.56524929576,
0.151463083765,-3.06829995284,-0.296896565442,,
0.510947629272,-2.18733328044,-1.42505142968,-1.85635615857,
1.73983159848,-0.0872926919428,-1.03461785634,,
2.47988920606,,-0.49391209023,0.000621508778708,
2.22728153141,0.708353607104,-0.00777199065643,-0.482789402613,
2.61210891417,0.151596501652,0.418572655105,-0.660575811741,
2.23169430956,-0.276043151401,0.32817251523,-0.952156095242,
0.820554446635,-1.38030846814,-0.864703116651,-1.71707949556,
1.89966422035,,-0.335178338835,-0.728638836479,
0.37817902012,-2.62038831736,-1.14524825188,-2.40618023257,
0.561152242548,-2.19575022052,-1.50522431179,-1.8456100586,
2.94506773988,0.788204190125,0.371355979183,-0.0983019339803,
2.50719431379,,0.688889143636,-0.874864074541,
,1.21788359358,-1.10288374525,1.34504977742,
,-1.83750306624,-1.2770099891,-1.92907315797,
1.50505479664,-0.513880362455,-0.676838947989,-1.06946285769,
0.746983502787,-1.8665450226,-0.989969973083,-1.96130749632,
3.30171448862,1.66296041669,0.271573928673,0.722894386136,
0.643076841876,-1.67873032111,-1.44149766977,-1.76962374979,
0.73916173909,-1.17899019299,-1.10778370859,-1.82806386399,
0.387210457989,-1.19769585357,-0.968889629166,-2.15050449965,
,,-0.0284332850637,-1.65032757014,
,1.31653296435,0.977171140308,,
,-0.542029401892,-1.64630362186,,
2.23466457613,0.621498178944,-0.711641560404,,
2.45394081291,,-0.583946137579,,
0.109592986327,,-1.66921516932,-2.31763001403,
,-0.888883989897,-1.60879083622,,
,-2.23874938538,-1.7787955506,,
1.12754941351,-0.886183446997,-1.37986157956,-0.924241577596,
1.51911254101,-1.0109834548,-0.253369495981,-1.60910140034,
1.38095760094,-1.11714493591,-0.760922534516,-1.23892007662,
-0.0559331877854,-2.79675539534,-0.996813633218,-3.11240400103,
1.3180228826,-0.0604768546544,-1.52744540252,-0.203029588836,
2.93151976426,1.17144426448,0.22229082711,,
-0.567196003141,-2.74132311335,-1.61316516903,-3.09670437148,
1.39272554771,-0.63221227076,-1.60566199474,-0.313803650447,
-0.229629393329,,,-2.66663865808,
1.44487620824,-1.05442323154,,-1.56735102847,
1.58169451895,,-0.586630276992,-1.17609289591,
,,,0.834661515294,
0.492859438133,-2.04216249879,-1.46454882987,-1.94482953904,
0.506965040811,-2.17992530109,-1.67512990615,-1.75042503923,
,,,0.383293565517,
0.538508273869,-1.89065198825,-0.741376479254,,
2.02430750832,0.0773354628233,,-0.556673737078,
0.99610675643,-0.804685724197,-1.13286801804,-1.31314633701,
1.09937413337,-0.610725498588,-0.384694202064,-1.71320190379,
2.14479894953,-0.513391570896,0.2722531692,,
2.95226993509,1.02584229147,,0.0766548047151,
2.78375732975,1.16371375803,0.158856860052,0.143176954563,
0.251176670125,-2.6521753865,-1.14381161097,,
0.647199837731,,-0.313185328436,-2.51183931038,
-0.256772584494,-2.49076119111,,-2.63507662042,
