2.578925314818172776e+00,-4.803381719238695169e-01,3.584362948909785018e-01,-8.690054339109376524e-01
1.142953497925366824e+00,-1.825016384960055582e+00,-8.164102801948557309e-01,-1.649697670801762328e+00
3.054952863343641134e+00,1.407977623037310000e+00,1.387332963238352423e-02,6.586366654923756503e-01
1.412201580472662643e+00,-5.668095211480388418e-01,-4.313906166923014984e-01,-1.346238453775305599e+00
1.482920328398158238e+00,-2.130344894508781062e-01,-5.045752321328955681e-02,-1.397173576416760987e+00
9.019085235475458040e-01,-7.077116521611275246e-01,-7.959484725976716524e-01,-1.545092323445266036e+00
4.873283652516149367e-01,-2.236168903753873671e+00,-1.267481542060104216e+00,-2.144314423777018419e+00
1.711090793984721525e+00,-5.888677985136158144e-01,-4.800780764791633959e-01,-9.805621520893040843e-01
2.263935194725153366e+00,-2.533877469045159869e-01,-1.511152618471144349e-01,-5.551738239544822262e-01
1.534603005110816154e+00,-1.107891177890352630e+00,-4.971250837501162145e-01,-1.382094657857501296e+00
-8.372715598183924079e-01,-4.305641222334545937e+00,-1.410951119413539123e+00,-4.167236174546358640e+00
1.752893596019822864e+00,-9.187292954970468495e-01,-3.732699183333065829e-01,-1.217188213165566912e+00
3.293960446322714564e-01,-2.097640298503514078e+00,-1.397675401115062943e+00,-2.004655462066305738e+00
1.896489758158925509e+00,-3.403861616807506985e-01,-5.048797201543726576e-01,-5.833575827619976728e-01
1.534089918324602397e+00,-6.313959554526369367e-01,-3.302415185793171060e-01,-1.411406985177487527e+00
2.773572090371979382e+00,3.145949913746282078e-01,3.510196203476613208e-01,-3.435558782033408809e-01
2.682443830019304976e+00,-5.881763717405281700e-01,2.713217428855885238e-02,-4.498883102842270443e-01
2.488784869525671795e+00,-7.440884449952134272e-01,-2.261015386588074438e-01,-4.941813170526032639e-01
4.022135082353683444e+00,1.886078826866568914e+00,1.163741387409186201e+00,7.538986651245167536e-01
2.235305235534474910e-01,-1.781638542053398222e+00,-2.296520764892229227e+00,-1.257233490120478914e+00
2.130278571006906319e+00,-6.066844982087037375e-01,-5.192235038374524159e-01,-6.583634154304780495e-01
6.374448037676248013e-01,-1.439333004449945275e+00,-1.422065983422334812e+00,-1.595011365552407412e+00
2.395885052008353000e+00,-2.230390990730002354e-02,1.850172925363910981e-01,-5.296737835452169918e-01
